Smile,id
COc1cc(CCc2c(O)ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2C(C)=O)ccc1O,LTS0112929
COc1cc(-c2coc3c(C4OC(CO)C(O)C(O)C4O)c(O)ccc3c2=O)ccc1O,LTS0046924
CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2C=C[C@@H]2[C@H]4[C@H](C(C)C)CC[C@]4(C)CC[C@]23C)C1(C)C,LTS0108529
COC1=C(Br)C(O)C2(CC(C(=O)NCCC(=O)O)=NO2)C(C)=C1Br,LTS0246712
C[N+](C)(C)[C@@H](Cc1c[nH]c2cc(I)c(I)cc12)C(=O)[O-],LTS0038709
CC[C@@H](C)C(=O)OC[C@](O)(COC(=O)C(C)C)c1ccc(C)cc1O,LTS0017858
COC(=O)[C@@]12Oc3cc(C)c(-c4c(C)cc5c(c4O)C(O)=C4C(=O)C[C@@H](C)[C@@H](O)[C@@]4(CO)O5)c(O)c3C(O)=C1C(=O)[C@H](C)[C@@H](C)[C@@H]2O,LTS0040240
CC1CCC2(OC1)OC1CC3C4CCC5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(OC8OCC(O)C(O)C8O)C7OC7OC(CO)C(O)C(O)C7O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C1C2C,LTS0246709
CO[C@]12C=C[C@](C)(O1)[C@@H](OC(=O)/C=C/c1cn(C)cn1)C[C@H]1C(C)=CC[C@H](C(C)C)[C@H]1/C=C\2CO[C@@H]1OC[C@@H](O)[C@@H](O)[C@@H]1OC(C)=O,LTS0230926
CC(C)=Cc1oc2c3c1C(=O)c1ccccc1C(=O)c3c(O)c1ccccc12,LTS0225055
CCOc1cc(CC(O)=N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,LTS0035200
OCC1=C[C@H]2CC[C@H]3c4[nH]c5ccccc5c4CCN3[C@@H]2CC1,LTS0118626
CC(C)=CCOc1ccc(C(=O)/C=C/c2ccccc2)c(O)c1,LTS0040807
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,LTS0048192
CC(C)=CCC1=C2OC(C)(C)[C@@H](CC=C(C)C)C[C@@]23C[C@@H](CC=C(C)C)C(C)(C)[C@@](C(=O)c2ccccc2)(C1=O)C3=O,LTS0049427
CCOC(=O)c1nccc2c1[nH]c1ccccc12,LTS0117358
C=C1C(=O)O[C@@H]2/C=C(\C)CC/C=C(\C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@@H]12,LTS0256936
CC(=O)OC[C@]12C(C=O)=CCC[C@@H]1[C@@]1(C[C@@H](c3ccoc3)OC1=O)[C@H](C)C[C@H]2O,LTS0104273
C=CC1(C)CCC2C3(C)CCCC(C)(C)C3C(O)C(O)C2(O)C1,LTS0038454
CC1=C[C@@H](O)[C@H](C(C)C)CC1,LTS0022880
C[C@]12CC[C@@H]3[C@H](C[C@H]4O[C@]45[C@@H](O)[C@@H](O)CC(=O)[C@]35C)[C@H]1CC[C@@H]2[C@@](C)(O)[C@@H]1C[C@](C)(O)[C@@](C)(O)C(=O)O1,LTS0049490
CC(C)(Br)C(Cl)CC(Br)C(C)(Cl)C1CO1,LTS0104374
O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)c(O)cc12,LTS0040385
C[C@H]1CC[C@H]2[C@H]1[C@@H]1[C@H](CC[C@@]2(C)O)C1(C)C,LTS0263098
CC(C)C(N=C(O)C=CC=CC=CC=CC=CC=CC=CC(O)=NC(CC(=O)O)C(=O)O)C(=O)O,LTS0039328
CC(C)CC(N=C(O)C(O)C1OC(C)(O)C(C)NC1CC(=O)O)C1Cc2cccc(O)c2C(=O)O1,LTS0049506
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,LTS0256688
CCCC(=O)Oc1c(O)c(-c2ccc(O)cc2)c(OC(=O)Cc2ccccc2)c(O)c1-c1ccc(O)cc1,LTS0116185
COc1cc(/C=C/C(=O)C(O)(C(=O)/C=C/c2ccc(O)cc2)C(O)CO)ccc1O,LTS0109555
CC(=O)O[C@@H]1[C@H](c2ccc(=O)oc2)[C@@]2(C)CC[C@H]3[C@@H](CC[C@]4(O)C[C@@H](OC(=O)CCCCCCC(O)=N[C@@H](CCCNC(=N)N)C(=O)O)CC[C@]34C)[C@]23O[C@H]13,LTS0023168
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC,LTS0040163
CC(C)=CCc1cc2c(c(CC=C(C)C)c1O)OCC(c1ccc(O)cc1O)C2=O,LTS0017513
CC(C)C[C@@H]1N=C(O)[C@H]([C@@H](C)O)N=C(O)[C@@H]2CCCN2C(=O)CN=C(O)[C@H](Cc2ccccc2)N=C(O)[C@@H]2CCCN2C(=O)[C@@H]2C[C@@]3(O)c4ccccc4N[C@H]3N2C1=O,LTS0020989
C[C@@H]1CC(=O)C2=C(O1)O[C@]1(C)CC[C@@]3(O)C(C)(C)C=CC(=O)[C@]3(C)[C@H]1C2,LTS0129373
CC1(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CCC2(C)C(OC2OCC(O)C(O)C2O)C1O,LTS0049161
CC1=C(C)C2(OC1=O)C(=O)C(C)=C1CCC3C4CC5OC56CC=CC(=O)C6(C)C4CC2(O)C13C,LTS0039377
CC#CC#Cc1ccc(C#CCCO)s1,LTS0228573
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@H](O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2,LTS0038667
C=C1C[C@H]2OC(=O)[C@@H](C)[C@H]2C[C@@H]2[C@@H]1CC[C@@]2(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,LTS0256676
CCCCCC(=O)OC1C(OC2CC3C(O)C4(C2)OC(O)=NC4C(C(O)=NCCC2=CCN(C(=N)N)C2)N3C(=O)C(CC(C)C)N=C(O)C(COS(=O)(=O)O)OC)OC(CO)C(O)C1OC(=N)O,LTS0120431
COC(=O)[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]34C)[C@]2(C)CO)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H]1O,LTS0043538
CC(OC(=O)C=Cc1ccccc1)c1ccccc1,LTS0039315
COc1ccc(C[C@H]2C(=O)OC[C@@H]2[C@@H](O)c2ccc(OC)c(OC)c2)cc1OC,LTS0049441
C=CC(=C)CCCC(C)(C)O,LTS0248003
CCC[C@H](CC(O)=NO)C(=O)N1CCC[C@H]1C(O)=N[C@H](C(=O)O)C(C)C,LTS0051759
CC(O)=NC(C)C1CCC2(C)C3CCC4C(CCC(N(C)C)C4(C)C)CC3CCC12C,LTS0107886
CC(=Cc1nc(O)c2ccccc2n1)CC(C)CC(C)C,LTS0118310
C/C(=C\COc1ccc2ccc(=O)oc2c1)C(=O)O,LTS0047099
CC(=O)O[C@@H]1C=C(C)[C@@](C)(CCc2ccoc2)[C@H](C)C1,LTS0046918
COC(=O)C1(C)CCCC23C(O)OC4c5occc5C(C)C(CCC12)C43,LTS0025229
C=C1C(=O)O[C@@H](CCCCCCCCCCCCC[C@@H](C)OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)[C@H]1C(=O)O,LTS0040438
CC(O)C(C)C1(O)O[C@]2(C)C(=O)C(Cl)=C3C=C(/C=C/[C@@H](C)[C@@H](C)O)OC=C3[C@@H]2[C@@H]1C(=O)O,LTS0049034
CC(C)=CCc1cc(O)c(/C=C\C2C=CC(C)OO2)c(C=O)c1O,LTS0121267
CCCc1cc(=O)c([C@@H]2OC(=O)c3cc(O)cc(OC)c32)co1,LTS0109861
COc1ccc([C@@]23Oc4cc5c(c(OC)c4[C@@](O)([C@@H]2O)[C@H](C(=O)N2CCC[C@@H]2N=C(O)CC(C)C)[C@H]3c2ccccc2)OCO5)cc1,LTS0124827
CC(C)=CCC/C(C)=C/CCC(C)/C=C/C(O)=NCCc1cn(CCCNC(=N)N)c[n+]1C,LTS0124946
CC(O)CCC1=CC[C@@H]2[C@H](C)C(=O)O[C@@H]2C[C@@H]1C,LTS0126891
C=C(C)[C@H]1CC[C@]2(C)C[C@@H]3C(=C)CC[C@H](O)[C@@]3(C)CC[C@@H]12,LTS0129181
COc1c(O)cc2oc(=O)c(C)c(OC)c2c1C,LTS0049214
CO[C@H]1C[C@@H]2CC=C[C@@H](C[C@@H](O)C/C=C(C)/C=C/C(=O)O[C@H]([C@@H](C)[C@@H](O)[C@@H](C)CCC(=O)[C@H](C)[C@H](OC)[C@H](C)/C=C/N(C)C=O)[C@@H](C)[C@H](OC)C[C@H](OC)[C@@H]1C)O2,LTS0046850
CC(=O)O[C@H]1CO[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)cc4oc(-c5ccc(O)c(O)c5)c(O)c(=O)c34)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](OC(C)=O)[C@H]1OC(C)=O,LTS0051286
C/C=C/C#CC#Cc1ccc(C(O)CO)s1,LTS0042642
CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)(C)OC(C)=O)C2(O)COC(=O)C(OC(=O)CC(C)C)C(C)C,LTS0112919
C=C(C)[C@@H]1CC[C@]2(C)[C@@H](CC[C@@H]3[C@@H]([C@@](C)(O)C/C=C/C(C)(C)O)CC[C@]32C)[C@@]1(C)CCC(=O)OC,LTS0039404
CCCC1=CC(=O)C=C(OC)C1=O,LTS0047973
COC(=O)c1cccc2nc3c(C(=O)O)cccc3nc12,LTS0021036
CC(C)CC1C(=O)OC(C(C)C)C(=O)N(C)C(C(C)C)C(=O)OC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)OC(C(C)C)C(=O)N1C,LTS0251159
CC1=C/C(=C/[C@@H](C)[C@H]2CC[C@@]3(C)C4=C(CC3C2(C)O)[C@@]2(C)CCC(=O)C(C)(C)C2CC4)OC1=O,LTS0224977
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)c(OC)c3c1[C@H](C2)N(C)CC3,LTS0040497
CCC(C)C(NC(O)=NC1CCCCN=C(O)C(CCSC)N=C(O)C(CCc2ccc(O)cc2)N(C)C(=O)C(CCc2ccccc2)N=C(O)C(CCSC)N=C1O)C(=O)O,LTS0229156
C=C(C)[C@H]1CC[C@H](C)[C@@H](CCC(C)=O)C(=O)C1,LTS0039148
CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3[C@@H](C)O[C@@H](O[C@H]4[C@@H](O)C[C@H](O[C@H]5CC[C@@]6(C)C(=CC[C@]7(O)[C@@H]6C[C@@H](OC(=O)c6ccc(O)cc6)[C@]6(C)[C@](O)(C(C)=O)CC[C@]76O)C5)O[C@@H]4C)C[C@H]3OC)C[C@H]2OC)O[C@H](C)[C@H]1O,LTS0051260
COc1cccc2c(=O)n3c(nc12)[C@](O)(c1ccccc1N(C)C)CC3,LTS0038230
COc1ccc2c(c1)NC(=O)C2=O,LTS0051279
CC(C=CC(C)C(C)(C)O)C1CCC2C3=CC(O)C4(O)CC(O)CCC4(C)C3(O)CCC21C,LTS0047846
CC1=C(O)[C@](C)([C@@H]2CC(=O)[C@@H](C)CCC(=O)C3=C4O[C@@]5(C)[C@@H](C)C[C@]4(OC3=O)[C@@H]2[C@@H]5O)OC1=O,LTS0120267
C=C1C(=O)OC2C=C(C)CCCC(C)CCC12,LTS0047269
COc1cc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,LTS0257071
CC(C)(O)[C@H]1CC[C@@]2(C)[C@@H]1CC[C@]1(C)[C@@H]2C[C@@H](O)[C@@H]2[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3CC[C@]21C,LTS0117246
C[C@H]1OC(=O)c2cc3cccc(O[C@@H]4O[C@H](CO[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c3c(O)c21,LTS0051421
CC[C@@H](O)C[C@H]1C(C)=C[C@H]2CCCC[C@H]2[C@@H]1C(=O)OC,LTS0049023
C[C@@H]1Oc2c(c(O)c3c(c2C(CC(=O)O)c2ccccc2)OC(C)(C)C=C3)C(=O)[C@@H]1C,LTS0039419
C=C(C)CC[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C(C)(C)[C@@H](O)CC[C@@]45C[C@@]35CC[C@@]21C,LTS0258724
COc1c(O)cc([C@H]2Oc3cc(O)ccc3C(=O)[C@@H]2O)cc1O,LTS0129398
C/C=C1/CN[C@H]2C[C@@]3(C(=O)N(OC)c4cc(OC)ccc43)[C@H]3C[C@H]1[C@@H]2CO3,LTS0125742
CC(C)=CCC/C(C)=C/CC/C(C)=C/C=O,LTS0118407
COc1cc(OC)c2c(c1)O[C@@]1(c3ccc4c(c3)OCO4)[C@H](c3ccccc3)C[C@@H](O)[C@@]21O,LTS0040377
C=C[C@]1(C)CCC2=C(CC[C@@H]3[C@]2(C)CC[C@H](O)[C@@]3(C)CO)C1,LTS0121523
OCC1OC(OC2C(O)C(CO)OC(OCc3ccccc3)C2OC2OCC(O)(CO)C2O)C(O)C(O)C1O,LTS0022023
COC1C=CC=C(C)C(=O)Nc2cc(Cl)c(O)c(c2O)CC(C)CC(OC)C(O)C(C)C=C(C)C1OC(=N)O,LTS0228503
CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O)C(C)(C)[C@@H]3[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)C[C@]12C,LTS0250118
O=C(OC[C@H]1[C@@H](O)CCN2CCCC[C@H]12)c1ccc[nH]1,LTS0047859
C=C1C(=O)O[C@@H]2/C=C(/C)[C@@]3(O)C[C@H](O)[C@@](C)(C[C@@H](OC(=O)/C(C)=C\C)[C@@H]12)O3,LTS0246990
C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(OC(=O)C=Cc6ccc(O)c(O)c6)C(C)(CO)C5CCC43C)C12,LTS0020994
C=C1[C@@H]2C[C@H](OC(C)=O)[C@@H]3[C@@](C2)([C@@H]1OC(C)=O)[C@@H](OC(C)=O)[C@H](O)[C@@H]1C(C)(C)[C@@H](O)C[C@H](OC(C)=O)[C@@]31C,LTS0118298
CSCCC1N=C(O)CC2/C=C/CCSSCC(N=C1O)C(O)=NC(C(C)C)C(O)CC(=O)O2,LTS0043721
C=C1CCN2C[C@]34C[C@@]5(C(O)=Nc6c5ccc5c6OC=CC(C)(C)O5)C(C)(C)[C@@H]3C[C@]12C(=O)N4C,LTS0254665
CC1=C(O)C(=O)CC2C1(C)CCC1C2(C)CCC2(C)C3CC(C)(C)CCC3(C)CCC12C,LTS0040454
CC(=O)O[C@H]1CC[C@@]23C[C@@]2(CC[C@@H]2C3=CC[C@]3(C)[C@@H]([C@H](C)CC[C@@H](C)C(C)C)CC[C@@]23C)C1,LTS0255546
C=C(C)C12CC(C)C34OC5(OC1C3C1OC1(CO)C(O)C1(O)C(OC(=O)c3ccccc3)C(C)C(C(C)CCCCCCC5O)C14)O2,LTS0248373
CC(=O)O[C@H]1C[C@@H](O)C(C)(C)[C@H]2C[C@@H](O)[C@]3(C)[C@H](CC[C@@]4(C)[C@H](c5ccoc5)CC(=O)[C@@H]5O[C@@]543)[C@@]12C,LTS0112274
CO[C@@H]1C=C[C@@]23c4cc5c(cc4CO[C@]2(O)CN(C)[C@@H]3C1)OCO5,LTS0126855
C=C1COC2(OC3CC4C5CC=C6CC(O)CC(OC7OCC(O)C(O)C7OC7OC(C)C(OC(C)=O)C(OC(C)=O)C7OC(C)=O)C6(C)C5CCC4(C)C3C2C)C(O)C1OC1OC(C)C(=O)C(O)C1O,LTS0118659
C/C(=C\CC[C@H](C)CCO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C(=O)O,LTS0113093
CCCCC/C=C\C/C=C\CCCCCCCC(=O)Oc1cc(OC)c2c(c1C=O)OC(C)(CC(=O)C=C(C)C)CC2,LTS0248072
CC(C)[C@@](O)(C(=O)O)C(Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)(Cc1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1)C(=O)O,LTS0038192
COC(=O)C1(O)C=C(C)C2=CC(=O)C3(C)C4C(=O)OC(C4C)C(O)C3C21C,LTS0265489
C[C@H]1CC[C@@H](c2ccoc2)N2C[C@@]3(CC[C@H]12)CS[C@]1(CC[C@@H]2[C@@H](C)CC[C@H](c4ccoc4)N2[C@@H]1O)C3,LTS0251384
COc1c(Br)cc2c(c1Br)OC(=O)C2=C(C)C,LTS0254616
C=C=CCOc1ccc(C=CC(=O)O)cc1,LTS0127010
CCC(C)C1N=C(O)C(N=C(O)NC(C(=O)O)C(C)C)CCCCN=C(O)C(Cc2ccccc2)N=C(O)C(C)N(C)C(=O)C(CCc2ccccc2)N=C1O,LTS0118671
CO[C@@H]1O[C@H](C=C(C)C)[C@H](O)[C@@H]1[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4[C@@](C)(CO)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)CC[C@@]45C[C@@]35CC[C@]12C,LTS0047304
C=C1N=C(O)C(C(C)OS(=O)(=O)O)N=C(O)C(C(C)C)N=C(O)C(C)C(C(C)C(O)CCCCCCCCCCCCC)OC1=O,LTS0254689
CC(C)(O)CCC[C@@](C)(O)CC(=O)c1cc(O)c(Br)cc1O,LTS0040361
CC(=O)OC1C=CC=C(COC(=O)c2ccccc2)C1OC(C)=O,LTS0118687
C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,LTS0107900
C[C@@]1([C@H](Br)CO)CC=C2[C@@H](CC[C@@H]3[C@]2(C)CC[C@H]2C[C@]23C)C1,LTS0051167
C=C1CC[C@@H](O)[C@]2(C)CC[C@@H](C(C)C)C=C12,LTS0256879
C[C@@H]1C=C2C(=O)O[C@@H]3CC[C@H](C1)[C@H]23,LTS0049045
CN(C)[C@@H]1C(=O)C(C(=N)O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,LTS0263115
COc1cc2c(cc1O)[C@H](Cc1ccc(Oc3c4c(cc(OC)c3OC)-c3c(OC)c(OC)cc5c3[C@H](C4)N(C)CC5)cc1)N(C)CC2,LTS0110054
CCc1c(OC)cc2c(c1O)C(=O)CC1(OC)OC(=O)C(O)CC21O,LTS0229605
CC(=O)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O,LTS0263112
O=c1c(CO)nc2c(O)nc(O)nc2n1CC(O)C(O)C(O)CO,LTS0048166
COc1cc(C)ccc1O,LTS0051403
CSC(=O)C[C@@]12O[C@@H]([C@@H](C)[C@]34O[C@H]3C[C@H]3[C@H]5[C@H](CC[C@@]34C)[C@@]3(C)C=CC(=O)C=C3C[C@H]5OC(C)=O)C[C@@](C)(O1)C(C)(C)O2,LTS0109268
C=C(C)[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,LTS0047788
C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@@]32C)O[C@]1(O)CC[C@@H](C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,LTS0256501
CC=C(C)C(=O)OCC=CC#CC#CCCCOC(C)=O,LTS0120476
CCC(C)(N=C(O)CN=C(O)C(C)(C)N=C(O)C(N=C(O)C(C)(C)N=C(O)C(CCC(=N)O)N=C(O)C(C)(C)N=C(O)C(CC(C)C)N=C(O)C(C)N=C(O)CN=C(O)C(C)(C)N=C(C)O)C(C)C)C(O)=NC(C)(C)C(=O)N1CCCC1C(O)=NC(CC(C)C)C(O)=NC(C)(C)C(O)=NC(C)(C)C(O)=NC(CCC(=N)O)C(O)=NC(CO)CC(C)C,LTS0254263
CC(C)[C@H]1[C@@H]2C(=O)O[C@H]1C(=O)[C@@]1(C)[C@@H](CN(C)C)CC[C@@]21O,LTS0265403
COc1c(CC=C(C)C)c(O)c(C(=O)c2ccccc2)c2c1C[C@@H](O)C(C)(C)O2,LTS0255360
COc1cc(OC2OC(CO)C(O)C(O)C2O)cc2occ(-c3ccc(O)cc3)c(=O)c12,LTS0049277
CC1(C)C=Cc2c(ccc(C3COc4c(ccc5c4C=CC(C)(C)O5)C3)c2O)O1,LTS0267211
C[C@H]1CC[C@H]2[C@H]1[C@@H]1[C@H](CC[C@]2(C)N=CO)C1(C)C,LTS0256923
C/C1=C\CC/C(C)=C/C[C@@H](C(C)(C)O)CC/C(C)=C/CC1,LTS0025327
CC(=O)OC(CC(C)=CCCc1ccoc1)CC(C)CCCc1ccoc1,LTS0046640
CCCCCCCCCCOCCCCCCCCCC,LTS0250090
CC1=CC(=O)[C@@]2(O)C=CO[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@H]12,LTS0116244
CC(/C=C/C=C(C)/C=C/[C@@]12O[C@@]1(C)C[C@@H](O)CC2(C)C)=C\C=C\C=C(C)\C=C\C=C(C)\C=C\[C@@]12O[C@]1(C)CCCC2(C)C,LTS0051020
C=CCC12CC(OC)C(O)C(OC)(C1=O)C(c1cc(OC)c(OC)c(OC)c1)C2C,LTS0116768
COc1cc2c(cc1OC)[C@H]1Cc3cc(O)ccc3CN1CC2,LTS0090862
O=C(O)[C@H]1C[C@@H](O)CCN1,LTS0022709
OCc1cccc2cccc-2c1,LTS0256865
C=C1c2c(ccoc2=O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O,LTS0038306
CC1(C)CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@H]4[C@]3(C)CC[C@H]3C(C)(C)[C@H](O[C@H]5OC[C@H](O)[C@H](O[C@H]6O[C@@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@](O)(CO)[C@@H]7O)[C@H]6O)[C@H]5O[C@H]5O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]5O)CC[C@@]34C)[C@H]2C1,LTS0118080
CC(=O)O[C@H]1C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC2=CC[C@H]3[C@@H]4CC[C@H]([C@H]5C[C@@]6(C)C(=O)O[C@@H]5C[C@@]6(C)O)[C@@]4(C)CC[C@@H]3[C@]21C,LTS0256082
CC1=C[C@H]([C@H]2O[C@@H]3CCCN4[C@H]([C@@H]5C[C@H](C)C(=O)O5)CC[C@H]4[C@H]3[C@@H]2C)OC1=O,LTS0119983
OC1CC2CC(Cl)OC3OCC1(O)C23,LTS0049147
C=C(C(=O)OC)C1CCC2(C)CCC(OC(C)=O)C(C)=C2C1,LTS0048754
CC(=O)O[C@H]1C[C@]2(C)CC[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@@H]2C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,LTS0118357
CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](OC(=O)/C=C\c6ccc(O)cc6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,LTS0126918
COC(=O)[C@@H]1C[C@@]23C4=C(CCC5CN6C[C@@H](C)C(C=CC52CO)C63O)CC[C@@H]41,LTS0265287
C=C(C)C(O)C(O)CC(C)=CCOc1ccc2ccc(=O)oc2c1,LTS0109682
CC=C(C)C(=O)Oc1cc(C)ccc1C1(CO)CO1,LTS0250929
COC1=CC(=O)C(C)=C2CC(C)OCC12O,LTS0250900
C[C@]1(CO)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3C[C@](C)(CO)[C@@H](O)[C@@H](O)[C@]3(C)CC[C@]21C,LTS0020910
Cn1c(=N)ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1=O,LTS0039064
CCC(C)C(N=C(O)C1CCCCN1C)C(=O)N(COC(=O)CC(C)C)C(CC(O)c1nc(C(O)=NC(Cc2ccccc2)CC(C)C(=O)O)cs1)C(C)C,LTS0258587
C=C(C)C(=O)O[C@H]1CC(C)=C2C(=O)C=C(CO)[C@H]2[C@@H]2OC(=O)[C@@](C)(OC(C)=O)[C@H]12,LTS0049117
C=CCCCCCCCCCCCC(O)CC(O)CO,LTS0256904
C=C(C)[C@@H]1Cc2c(oc3cc(O)cc(O)c3c2=O)-c2c(O)cc(OC)c(O)c21,LTS0046947
C/C(=C\C=C/[C@@H](C)C(=O)O)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O,LTS0034532
COC1=CC(O)=C[C@@H](OC)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,LTS0050895
CC(C)=CCc1c2c(c(O)c3c1OC(c1ccc(O)cc1)CC3=O)C=CC(C)(CO)O2,LTS0021410
CCN1C[C@]2(COC)CC[C@H](OC)[C@]34C1[C@H]([C@H](OC)[C@H]23)[C@@]1(OC(C)=O)C[C@H](OC)[C@H]2C[C@@H]4[C@@H]1[C@H]2OC(=O)c1ccc(OC)cc1,LTS0042676
CCCC1=CC2=C(CO1)C(=O)[C@@](C)(O)C(OC(=O)c1c(C)cc(O)cc1OC)C2,LTS0043273
C[C@H]1CC=C2[C@H](CCCC2(C)C)[C@@]1(C)CCC1=CC[C@H](C2=CC(=O)OC2O)OC1,LTS0230619
